-1,Tue Dec 05 18:53:11 +0000 2017,TESLA IS TOAST also consider refunds requested people learn car k k Tesla 
0,Tue Dec 05 18:49:17 +0000 2017,The ppl money chinese eu investors easy access tesla stock 
0,Tue Dec 05 18:29:03 +0000 2017,So SpaceX travelling world chasing a 
-1,Tue Dec 05 18:14:24 +0000 2017,Well that s wrong Cryptos don t boundaries Tesla stock does I don 
1,Tue Dec 05 18:14:07 +0000 2017,Motherload Of Tesla Model Vehicles Spotted Multiple Locations
1,Tue Dec 05 18:10:24 +0000 2017, world owns tesla stock
1,Tue Dec 05 18:00:25 +0000 2017,Tesla Model S P100D Seeks Spotlight By Taking On Stock Ferrari FF
1,Tue Dec 05 17:47:14 +0000 2017,Tesla Has Underperformed Its Peers Last Months
-1,Tue Dec 05 17:35:56 +0000 2017,Technology stocks edged higher today Tesla Inc stock downgraded sell hold Cascend Securities and 
1,Tue Dec 05 17:31:27 +0000 2017,Elon Musk mocks short sellers Tesla stock surge
-1,Tue Dec 05 17:30:03 +0000 2017, TSLA current stock price 305 26 
-1,Tue Dec 05 17:27:08 +0000 2017,Model S P100D Seeks Spotlight By Taking On Stock FF
1,Tue Dec 05 17:01:43 +0000 2017,Why Are Analysts Turning Negative Tesla December TSLA GM F FCAU
-1,Tue Dec 05 17:01:42 +0000 2017,Tesla believers sceptics momentum stock Lots clever ppl paying attn se 
-1,Tue Dec 05 16:51:09 +0000 2017,Tesla stock downgraded sell signs Model demand starting flag 
-1,Tue Dec 05 16:22:24 +0000 2017,Tesla Cascend Securities downgrades Sell Hold 250 price target signs Model demand starting t 
-1,Tue Dec 05 16:21:02 +0000 2017,Tesla stock downgraded sell signs Model demand starting flag TSLA It s cir 
-1,Tue Dec 05 16:20:43 +0000 2017,New post Tesla s stock downgraded sell analyst cites demand lag 
-1,Tue Dec 05 16:14:15 +0000 2017,Porsche CEO Says Automaker Is Losing Customers To Tesla
-1,Tue Dec 05 16:12:15 +0000 2017,Tesla stock downgraded sell signs Model demand starting flag via 
-1,Tue Dec 05 16:11:17 +0000 2017,Tesla stock downgraded sell signs Model demand starting flag Cascend Securities says new customers w 
-1,Tue Dec 05 16:10:35 +0000 2017,Tesla s stock downgraded sell analyst cites demand lag
-1,Tue Dec 05 15:49:04 +0000 2017, In San Francisco crime tagged neighbor s Tesla afterhours stock price His Tesla appears u 
-1,Tue Dec 05 15:32:36 +0000 2017,Tesla stock downgraded sell hold Cascend lagging customer demand Tesla Inc 
0,Tue Dec 05 15:30:23 +0000 2017,LACDD stock holders holding tight We know what s going happen super demand lithium nex 
-1,Tue Dec 05 15:11:57 +0000 2017, Tesla s stock downgraded sell analyst cites demand lag
1,Tue Dec 05 14:39:32 +0000 2017,TSportline Shows Us Its Customized Tesla Model Called X Video
-1,Tue Dec 05 14:31:12 +0000 2017, TSLA downgrade If want risk buy CME bitcoin futures Sunday 
-1,Tue Dec 05 14:27:28 +0000 2017, TSLA Tesla NASDAQ TSLA downgraded analysts Cascend Securities Not Ranked hold rating 
-1,Tue Dec 05 14:13:02 +0000 2017,Tesla stock downgraded sell hold Cascend lagging customer demand TSLA
-1,Tue Dec 05 14:12:07 +0000 2017,Tesla stock downgraded sell hold Cascend lagging customer demand
-1,Tue Dec 05 14:09:22 +0000 2017,Tesla stock downgraded sell hold Cascend lagging customer demand MKW 
-1,Tue Dec 05 14:06:22 +0000 2017,MarketWatch Tesla s stock downgraded sell analyst cites demand lag
-1,Tue Dec 05 14:01:20 +0000 2017,Tesla stock downgraded sell hold Cascend lagging customer demand 
-1,Tue Dec 05 13:59:01 +0000 2017,New post Tesla stock downgraded sell hold Cascend lagging customer demand
-1,Tue Dec 05 13:57:14 +0000 2017,Tesla downgraded sell vs hold Cascend
-1,Tue Dec 05 13:44:28 +0000 2017, Wannabe Clearly stock
-1,Tue Dec 05 12:36:49 +0000 2017,Tesla s stock decline past month shit im tesla man
-1,Tue Dec 05 12:31:24 +0000 2017,Guggenheim Has Just Reaffirmed 430 0 Target Price Per Share Tesla Motors NASDAQ TSLA 
-1,Tue Dec 05 12:31:08 +0000 2017,I think CPP saying Tesla fails Elon s leveraged 
-1,Tue Dec 05 12:28:52 +0000 2017,Yea probobly enter stock car
1,Tue Dec 05 12:16:08 +0000 2017, US STOCK MARKET A TESLA LED CAR CRASH IS COMING 
1,Tue Dec 05 11:34:10 +0000 2017,New Tesla Roadster Design Sketches Clay Model Images Surface
-1,Tue Dec 05 09:54:40 +0000 2017, IABATO It s All Bollocks And That s Official Never truer today 
-1,Tue Dec 05 09:35:34 +0000 2017,IABATO It s All Bollocks And That s Official Never truer today 
1,Tue Dec 05 09:18:19 +0000 2017, The Slog US STOCK MARKET A TESLA LED CAR CRASH IS COMING The media s macro portrait everything s alright really 
1,Tue Dec 05 09:17:15 +0000 2017,The Slog US STOCK MARKET A TESLA LED CAR CRASH IS COMING The media s macro portrait everything s alright re 
0,Tue Dec 05 09:07:25 +0000 2017,A credit bubble Tesla hype GM s EV fightback kick Crash2 know likely M 
-1,Tue Dec 05 09:06:18 +0000 2017, s ability avoid crackup markets December bodes 
1,Tue Dec 05 08:58:36 +0000 2017, US STOCK MARKET A TESLA LED CAR CRASH IS COMING
1,Tue Dec 05 06:03:37 +0000 2017,Well good you You smart saved clients profit Just curiosity thi 
-1,Tue Dec 05 05:22:43 +0000 2017,Yea TSLA great stock make money considered company long term investment
-1,Tue Dec 05 04:58:44 +0000 2017, Tesla s Fatal Flaw That Bulls Are Ignoring Seeking Alpha Tesla s Fatal Flaw That Bulls Are Ignoring 
-1,Tue Dec 05 04:35:09 +0000 2017,Tesla s Fatal Flaw That Bulls Are Ignoring Seeking Alpha Tesla s Fatal Flaw That Bulls Are I 
-1,Tue Dec 05 04:09:14 +0000 2017, You trying trick book stock price soaring Guess market catching wi 
1,Tue Dec 05 03:16:23 +0000 2017,Tesla is viewed cultivation clothesline fifty fifty spite Inventor imaginary capital accord 
1,Tue Dec 05 02:46:14 +0000 2017,Why Tesla s Stock Could Rally Into Yearend
-1,Tue Dec 05 02:44:55 +0000 2017,Is time short Tesla stock Tick tock 
-1,Tue Dec 05 02:37:50 +0000 2017,Nothing stock market guaranteed TSLA 
-1,Tue Dec 05 02:07:10 +0000 2017,people buying stock values price game town 
0,Tue Dec 05 02:04:40 +0000 2017,If Tesla said make k vehicles annually model ground breaking news and 
-1,Mon Dec 04 23:56:01 +0000 2017,I think Elon lost mind More weird info bad news Tesla It seems 
0,Mon Dec 04 23:50:08 +0000 2017, s quietly surrounding Trojan horse investments stake 
0,Mon Dec 04 23:01:55 +0000 2017,How teaming Game franchise like Forza Motorsport convert Tesla real world sim 
1,Mon Dec 04 21:50:31 +0000 2017, Why Tesla s Stock Could Rally Into Yearend
1,Mon Dec 04 21:25:11 +0000 2017, TSLA hit record territory yesterday simple reason I m avoiding ht 
1,Mon Dec 04 21:16:35 +0000 2017,i8 hp My M stock close Cobb flash Tesla whipping BMWs arse electric 
1,Mon Dec 04 21:10:27 +0000 2017,Why Tesla s Stock Could Rally Into Yearend
-1,Mon Dec 04 21:04:53 +0000 2017, SPWR FSLR With Solar Stock cheap big car company acquire Solar company compete Tesla 
-1,Mon Dec 04 21:04:42 +0000 2017,oh I don t actually know car just want try pat 
-1,Mon Dec 04 20:22:18 +0000 2017,Why Tesla Is Now The Most Valuable U S Car Company r Stock Picks
1,Mon Dec 04 20:14:26 +0000 2017,Putin Likes Tesla Knocks Electric Vehicles
-1,Mon Dec 04 20:07:13 +0000 2017,Lithium Americas best lithium stock It s located Nevada 
1,Mon Dec 04 20:04:10 +0000 2017,Tesla stock dropped days despite big breakthrough renewable energy Australia
1,Mon Dec 04 19:54:21 +0000 2017,I finally money mouth bought stock Go gadget 
1,Mon Dec 04 19:48:05 +0000 2017,TESLA stock rally coming up 
1,Mon Dec 04 19:13:21 +0000 2017,Why Another Tesla Inc Stock Rally Could Be Just Days Away
-1,Mon Dec 04 19:08:12 +0000 2017,favorite stock portfolio A rebound eected soon announ 
1,Mon Dec 04 18:09:22 +0000 2017,Daimler Reportedly Rents Tesla Model X Tests Dismantles It
0,Mon Dec 04 18:08:33 +0000 2017, TSLA If like stock long term fine buying now Short term wait 6 
1,Mon Dec 04 17:57:11 +0000 2017,Why Another Tesla Inc Stock Rally Could Be Just Days Away 
-1,Mon Dec 04 17:56:30 +0000 2017, TSLA current stock price 303 45 
-1,Mon Dec 04 17:30:02 +0000 2017, TSLA current stock price 303 45 
1,Mon Dec 04 17:27:00 +0000 2017, Is tide turning Tesla short sellers 
1,Mon Dec 04 17:20:21 +0000 2017,The stock price beast I d accept arguments direction Fact tesla owns 
-1,Mon Dec 04 17:05:08 +0000 2017,Don t know Tencent yet You soon 
-1,Mon Dec 04 16:51:39 +0000 2017,Don t C leaving WD suffer C handing reins new He stays o 
-1,Mon Dec 04 16:18:18 +0000 2017,I used Tesla stock 20 Not anymore It s 300
-1,Mon Dec 04 16:05:52 +0000 2017,Analyst Predicts Musk Will Leave Tesla
1,Mon Dec 04 16:00:52 +0000 2017,The secret Steve Jobs Elon Musk s success according Apple Tesla executive 
1,Mon Dec 04 15:59:04 +0000 2017, TSLA Why Another Tesla Inc Stock Rally Could Be Just Days Away 
-1,Mon Dec 04 15:14:19 +0000 2017, There s going obstacles challenges fuck it I know option contract flipped 
1,Mon Dec 04 15:10:06 +0000 2017,Is tide turning Tesla short sellers 
0,Mon Dec 04 13:59:24 +0000 2017,China s Tencent quietly surrounding US tech giants Trojan horse investments 
-1,Mon Dec 04 13:21:18 +0000 2017, Time To Short Tesla Inc TSLA Stock Another Analyst Being A Jerk 
1,Mon Dec 04 13:10:09 +0000 2017,buy hat I d love able buy shares tesla not 
1,Mon Dec 04 13:05:40 +0000 2017,Tencent s trojan horse investments Well played Pony Ma 
-1,Mon Dec 04 13:04:02 +0000 2017, GLUU Glu Adds Tesla s Chief People Officer Gabrielle Toledano Board Directors From Stock News Alerts App
-1,Mon Dec 04 12:50:49 +0000 2017, Tesla Inc TSLA Beats Big Battery Deadline Stock Market News US News 
1,Mon Dec 04 12:04:13 +0000 2017,Tesla Model Finally Gets Radio Odometer In Latest Software Update
-1,Mon Dec 04 11:54:52 +0000 2017, BIGGEST sponsors B white kk supporters family African Americans products Nigger word Latino A 
-1,Mon Dec 04 11:54:45 +0000 2017,BIGGEST sponsors B white kk supporters family African Americans products Nigger word L 
-1,Mon Dec 04 11:23:49 +0000 2017,Tencent Spotify stock swap follows investments Tesla Snap 
0,Mon Dec 04 10:26:40 +0000 2017, You know tweeting year YOU know WE CRASH US Stock market MANY times 
0,Mon Dec 04 10:26:34 +0000 2017,You know tweeting year YOU know WE CRASH US Stock market MAN 
-1,Mon Dec 04 10:17:25 +0000 2017,Just witnessed mass adoption An ultra conservative investor friend sold amp stock an 
-1,Mon Dec 04 10:14:43 +0000 2017,I ll t 
0,Mon Dec 04 08:22:08 +0000 2017,Countdown day Many firms claim stock market requires cost cutting amp quarterly returns Yet stock market reward 
0,Mon Dec 04 07:39:22 +0000 2017, China s Tencent quietly surrounding US tech giants Trojan horse investments 
-1,Mon Dec 04 06:52:39 +0000 2017, Perhaps enemies Tencent s enemies look forward big checks 
-1,Mon Dec 04 06:21:00 +0000 2017,Even Tesla stock goes zero bonds default pennies on the dollar factories software reposi 
1,Mon Dec 04 05:42:09 +0000 2017, stock falls GOP unveils tax plan eliminates electric car subsidy TSLA
0,Mon Dec 04 05:05:59 +0000 2017, Not according Supreme Court Energy Independence Like wind solar My Tesla dust road Sell t 
-1,Mon Dec 04 04:59:07 +0000 2017,Sunday night stock tip TESLA If think Tesla automobile manufacturer learn young 
0,Mon Dec 04 04:45:01 +0000 2017, s quietly surrounding tech giants horse investments 
-1,Mon Dec 04 04:31:02 +0000 2017,Tesla Is Now Most Shorted Stock In U S Stock Market Elon Musk Is Chill About It Though
-1,Mon Dec 04 04:19:14 +0000 2017,There s going obstacles challenges fuck it I know option contract fli 
-1,Mon Dec 04 03:49:06 +0000 2017,Invest Amazon Tesla Netflix stock
-1,Mon Dec 04 03:42:04 +0000 2017, Ok love it But stock tesla beating lap time nurburgring 
0,Mon Dec 04 03:22:00 +0000 2017, s quietly surrounding giants example https 
0,Mon Dec 04 03:00:53 +0000 2017, s quietly surrounding giants examp 
-1,Mon Dec 04 02:57:59 +0000 2017,Interesting times ahead stock giants 
-1,Mon Dec 04 02:28:29 +0000 2017,I recant previous statement buying stock Tesla
-1,Mon Dec 04 02:25:53 +0000 2017, One Why double I ll discuss tsla amzn https 
0,Mon Dec 04 00:44:17 +0000 2017,China s quietly surrounding US tech giants Trojan horse investments
1,Mon Dec 04 00:12:56 +0000 2017,I like received investing stock dummies fan goes investing million Tesla
-1,Mon Dec 04 00:08:23 +0000 2017, Stock markets time highs Lowest jobless claims TRILLION added economy Election Consumer confidence 
-1,Sun Dec 03 23:48:40 +0000 2017,One Why double I ll discuss tsla amzn
0,Sun Dec 03 23:47:43 +0000 2017,You re funny guy Hey I m stockholder Tesla think work way double t 
1,Sun Dec 03 23:33:02 +0000 2017, Chart day Look green
1,Sun Dec 03 23:00:13 +0000 2017,First Reported On 03 2017 Tesla stock falls GOP unveils tax plan eliminates electric car subsidy TSLA 
1,Sun Dec 03 21:35:10 +0000 2017,Look stock Tesla YouTube smoke kinds whips The love real
0,Sun Dec 03 21:20:57 +0000 2017,Nope People said Tesla die years claims hand build cars Te 
-1,Sun Dec 03 21:15:33 +0000 2017,Opinion Tesla stock eensive Trading stocks online online trading stocks shares common phen 
1,Sun Dec 03 20:17:40 +0000 2017,Also I m watching Dredd Domnhall too This guy EVERYTHING If stock Te 
0,Sun Dec 03 20:06:26 +0000 2017,Tencent stake Tesla US companies China s Tencent quietly surrounding US tech 
-1,Sun Dec 03 19:13:25 +0000 2017,They fixing timings egoista set drags time VS timing fake 
1,Sun Dec 03 19:03:42 +0000 2017,Next Tesla scheme pump stock Now large touchscreen dash mines Bitcoin 7 The car pay f 
1,Sun Dec 03 18:07:28 +0000 2017,Despite Struggles Tesla Steals Market Share From Rivals
-1,Sun Dec 03 18:01:40 +0000 2017,Mr Musk going Private Big mistake lose Base Public Stock Your Advertising people 
-1,Sun Dec 03 17:34:17 +0000 2017, investing stock using coupon haircut Hey what s yo 
-1,Sun Dec 03 17:24:21 +0000 2017, TSLA current stock price 307 74 
1,Sun Dec 03 17:11:09 +0000 2017,The Latest Tesla Challenger Takes Auto Industry With Stunning Electric Sedan WIRED
0,Sun Dec 03 16:48:28 +0000 2017,China s Tencent quietly surrounding US tech giants Trojan horse investments what T 
-1,Sun Dec 03 16:12:22 +0000 2017,Tesla s Tried And True Method For Raising Funds Works Again
-1,Sun Dec 03 15:45:45 +0000 2017,Reasons Buy TESLA STOCK 
-1,Sun Dec 03 14:38:06 +0000 2017, insider selling means time short cult stock sorry Elon I think genious
-1,Sun Dec 03 14:34:25 +0000 2017,Tencent series significant investments Western companies year
-1,Sun Dec 03 13:37:52 +0000 2017,Tesla Inc TSLA Stock Price Today Zacks 
0,Sun Dec 03 13:37:17 +0000 2017,Not according Supreme Court Energy Independence Like wind solar My Tesla dust road 
0,Sun Dec 03 12:02:26 +0000 2017,Original Tesla Roadster Is Going To Be Out Of This World Literally 
-1,Sun Dec 03 11:23:20 +0000 2017,lot live to Maybe it s good company bad stock JPMorgan new short idea Tesla sha 
-1,Sun Dec 03 11:09:05 +0000 2017,There s simple reason Elon Musk talks price Tesla stock TSLA 
-1,Sun Dec 03 10:05:36 +0000 2017, One prominent investor thinks stock rise like Amazon read here TSLA 
1,Sun Dec 03 09:43:39 +0000 2017,It looks like rumor especially unrelated image thrown in When Porsche bought Nissan G 
0,Sun Dec 03 08:18:00 +0000 2017,Chinas Tencent quietly surrounding US tech giants Trojan horse investments
0,Sun Dec 03 07:52:55 +0000 2017,China s Tencent quietly surrounding US tech giants Trojan horse investments 
1,Sun Dec 03 06:56:22 +0000 2017,Tesla isn t company creating cool electric vehicles anymore Washington Post
-1,Sun Dec 03 06:38:13 +0000 2017,Pony Ma s company Tencent moved stealth founder year making series 
1,Sun Dec 03 06:28:58 +0000 2017,Tencent quickly competitor US market 
1,Sun Dec 03 05:19:17 +0000 2017,I m financial advisor don t listen lol Just disclaimer I need rid T 
1,Sun Dec 03 05:19:15 +0000 2017, Tencent s investments seen contenders Facebook Apple Amazon Google
1,Sun Dec 03 05:10:17 +0000 2017, Tencent series significant investments Western cos As 
1,Sun Dec 03 05:09:56 +0000 2017, Tencent series significant investments Western cos 
1,Sun Dec 03 04:32:32 +0000 2017,Is Tesla Stock Good Investment 
-1,Sun Dec 03 04:30:14 +0000 2017,yeah hold BlackBerry Stock And palm Stock Teslayou re going richI just proved company sucks
1,Sun Dec 03 03:52:45 +0000 2017, imagine energy stations wold business stock batteries bought Tesla and 
-1,Sun Dec 03 03:02:05 +0000 2017, I clarify Tesla stock obviously high based past amp present low believe Tesla s future Place bets 
-1,Sun Dec 03 03:00:24 +0000 2017, Retweeted Elon Musk I clarify Tesla stock obviously high based past amp present low htt 
1,Sun Dec 03 02:20:16 +0000 2017, Bought Tesla stock yesterday anticipation Elon delivering exciting tonight did disappoint 
0,Sun Dec 03 02:00:15 +0000 2017,China s Tencent quietly surrounding US tech giants Trojan horse investments 
0,Sun Dec 03 01:11:46 +0000 2017,China s Tencent quietly surrounding US tech giants Trojan horse investments 
0,Sun Dec 03 01:02:53 +0000 2017,China s Tencent quietly surrounding US tech giants Trojan horse investments
1,Sun Dec 03 00:38:34 +0000 2017,Tencent s investments seen contenders Facebook Apple Amazon Google
1,Sun Dec 03 00:07:28 +0000 2017,Tesla Model Could Put Elon Musk Out Business Hedge Fund Warns
1,Sun Dec 03 00:00:42 +0000 2017, Inflated stock built entirely government subisides This Green Revolution laid bare 
0,Sat Dec 02 23:53:09 +0000 2017,New post China s Tencent quietly surrounding US tech giants Trojan horse investments 
-1,Sat Dec 02 23:43:11 +0000 2017, To clear allegations flying around I paid oil companies diss Tesla I connec 
1,Sat Dec 02 23:41:33 +0000 2017,big force US rivals makes acquisitions strengthen elements succ 
-1,Sat Dec 02 23:30:57 +0000 2017,What adaptations stock Tesla vehicle need driving Martian surface assuming 
0,Sat Dec 02 22:55:02 +0000 2017,make TOO video buy current stock loss Get crazy Like 1200 l 
-1,Sat Dec 02 22:51:09 +0000 2017,Tencent Spotify stock swap follows investments Tesla Snap 
-1,Sat Dec 02 22:30:28 +0000 2017,Eric Branderiz Sells Shares Tesla Inc TSLA Stock
-1,Sat Dec 02 22:17:18 +0000 2017,In danger It s gone This help sales couple week rich white folks rush Tesl 
1,Sat Dec 02 21:47:38 +0000 2017,Tencent Spotify stock swap follows investments Tesla Snap News Automobilnews eu
-1,Sat Dec 02 21:35:52 +0000 2017,Just bought Tesla stock yall better learn stock trade 
-1,Sat Dec 02 21:24:42 +0000 2017,Tencent Spotify stock swap follows investments 
0,Sat Dec 02 21:08:19 +0000 2017,China s Tencent quietly surrounding US tech giants Trojan horse investments CNBC v 
-1,Sat Dec 02 21:02:48 +0000 2017,Tesla stock obviously high based booster 
0,Sat Dec 02 20:46:24 +0000 2017,This day For reason people led believe Tesla products efficient ie lower ent 
1,Sat Dec 02 20:46:19 +0000 2017,Tesla Going At Warp Speed But Lags In Race To Produce Mass Market Electric Cars NPR
1,Sat Dec 02 20:25:45 +0000 2017,Tencent Spotify stock swap follows investments Tesla Snap more 
-1,Sat Dec 02 20:13:06 +0000 2017,Tencent Spotify stock swap follows investments Tesla Snap Deutsche 
-1,Sat Dec 02 20:12:20 +0000 2017,Jaguar I Pace Team Owner Rahal Says Tesla Is Going To Feel The Pain 
0,Sat Dec 02 20:08:28 +0000 2017, China s Tencent quietly surrounding US tech giants Trojan horse investments 
-1,Sat Dec 02 20:08:20 +0000 2017, Tencent Spotify stock swap follows investments Tesla Snap more Chinese billionaire Pony Ma does no 
0,Sat Dec 02 20:07:21 +0000 2017,Ronny Meichsner China s Tencent quietly surrounding US tech giants Trojan horse investments
0,Sat Dec 02 20:03:17 +0000 2017, I ve money THIS IS NOT A SCAM Stocks like groupon Snapchat Tesla Join we ll g 
-1,Sat Dec 02 19:34:44 +0000 2017,Time To Short Tesla Inc TSLA Stock Another Analyst Being A Jerk 
-1,Sat Dec 02 19:13:14 +0000 2017,To clear allegations flying around I paid oil companies diss Tesla I c 
1,Sat Dec 02 18:32:37 +0000 2017,Tesla Ranked Number One On U S Most Innovative Brands List
1,Sat Dec 02 18:01:41 +0000 2017,Tesla Model Long Range electric car tested Motor Trend Green Car Reports
0,Sat Dec 02 18:01:21 +0000 2017,Is Tesla Stock As Good A Buy As A Tesla Car To improve life sit think single m 
0,Sat Dec 02 17:21:33 +0000 2017,lol buffed tesla model s lost stock camaro finna beat pulled roadster
1,Sat Dec 02 17:07:31 +0000 2017,Tesla Turns On World s Largest Battery In Australia
1,Sat Dec 02 15:44:40 +0000 2017,Tesla Model S tanks electric car company s stock
-1,Sat Dec 02 15:27:02 +0000 2017,BTW HOW MUCH TESLA STOCK DOES OBAMA OWN IN OFFSHORE INVESTMENT ACCTS INVESTIGATE THAT 
-1,Sat Dec 02 15:22:12 +0000 2017,Tesla Inc TSLA Beats Big Battery Deadline Stock Market News US News
-1,Sat Dec 02 15:14:32 +0000 2017,Tesla Inc TSLA Beats Big Battery Deadline Stock Market News US News 
1,Sat Dec 02 14:19:13 +0000 2017,As Union Pac UNP Share Price Declined Valley National Advisers Upped Its Stake 1 92 
-1,Sat Dec 02 14:15:23 +0000 2017, Our CEO Vince Mascolo amp Chief Geo Len Kolff Frankfurt Stock Exchange Len w latest EV 0 k 
1,Sat Dec 02 13:31:34 +0000 2017,Please fix update I got egostia I feel cheated money nerfed much 
-1,Sat Dec 02 12:59:21 +0000 2017,As Tesla TSLA Market Valuation Rose Shareholder Eventide Asset Management Lowered Its 
1,Sat Dec 02 12:31:17 +0000 2017,Tesla removed list electric cars eligible subsidies Germany Business Insider
1,Sat Dec 02 12:15:44 +0000 2017,Inflated stock built entirely government subisides This Green Revolution laid bare 
1,Sat Dec 02 11:28:24 +0000 2017, Elon I love stick convictions I little Tesla stock fail 
1,Sat Dec 02 11:21:13 +0000 2017,One carmaker leading India s electric charge isn t Tesla KITV Honolulu
1,Sat Dec 02 11:17:00 +0000 2017, First Reported On 03 2017 Tesla stock falls GOP unveils tax plan eliminates electric car subsidy TSLA https 
-1,Sat Dec 02 09:21:02 +0000 2017,Because know people finally realise good ev sell remaining stock 
1,Sat Dec 02 08:22:39 +0000 2017,Why hell tesla stock shitty update
1,Sat Dec 02 08:11:03 +0000 2017, Wow Square rd held stock ClosingBell Above Facebook Nvidia Tesla Netflix Did one 
1,Sat Dec 02 07:42:53 +0000 2017,Is Tesla Inc TSLA Getting Ready Skyrocket Value Stock News
-1,Sat Dec 02 07:12:22 +0000 2017, Bout look stock market really future
1,Sat Dec 02 06:32:32 +0000 2017,Elon I love stick convictions I little Tesla stock all 
-1,Sat Dec 02 05:43:47 +0000 2017, Gotta play long ball people s dreams aspirations Man pay cost boss Tesla stoc 
-1,Sat Dec 02 05:43:26 +0000 2017,Gotta play long ball people s dreams aspirations Man pay cost boss Tesla stock 
1,Sat Dec 02 05:20:11 +0000 2017,Invest better stock like apple Tesla
1,Sat Dec 02 04:50:12 +0000 2017,Aaaww I m going miss short sellers talking crap Tesla horrible won t 
-1,Sat Dec 02 04:03:34 +0000 2017,I launching f king Tesla Car worlds biggest rocket yeah sure short Tesla Stock 
-1,Sat Dec 02 03:15:45 +0000 2017, i m tryna trade tesla stock bitcoin stock got TWITTER DO YA THING
-1,Sat Dec 02 02:20:08 +0000 2017, Failed US solar company uses global lawsuit leverage cover debts pump stock price working 
1,Sat Dec 02 02:10:47 +0000 2017,If TRULY wanna read FACTS fiction anyone holding Tesla stock complete idiot the m 
1,Sat Dec 02 01:30:50 +0000 2017,Saw article office problem is Can I send field desk Tesla 
-1,Sat Dec 02 01:07:30 +0000 2017, Time To Short Tesla Inc TSLA Stock Another Analyst Being A Jerk 
-1,Sat Dec 02 00:56:09 +0000 2017,Time To Short Tesla Inc TSLA Stock Another Analyst Being A Jerk 
1,Fri Dec 01 23:53:20 +0000 2017,evannex for tesla get repost One prominent investor thinks stock rise 
1,Fri Dec 01 23:42:19 +0000 2017,Tesla Beats Big Battery Deadline
-1,Fri Dec 01 23:08:51 +0000 2017,prolly other s stock Collusion rust belt Union amp oil mongers isn t new gov t iS Union s 
1,Fri Dec 01 22:59:04 +0000 2017,Tesla Beats Big Battery Deadline U S News amp World Report
-1,Fri Dec 01 22:52:12 +0000 2017,tesla stock ventrally I sell best strategy THX 
1,Fri Dec 01 22:34:25 +0000 2017, s stock ended today 3 75 yesterday 
0,Fri Dec 01 22:27:47 +0000 2017,Top Ten Weekend roundup Tesla Amazon A likely bitcoin crash Private sector fights global warming
1,Fri Dec 01 21:56:21 +0000 2017,There issue Tesla surviving subsidies If e 
-1,Fri Dec 01 20:55:29 +0000 2017,i m tryna trade tesla stock bitcoin stock got TWITTER DO YA THING
1,Fri Dec 01 20:17:18 +0000 2017, IMAX short 
1,Fri Dec 01 19:32:22 +0000 2017,JATO Tesla Most Popular Brand In First Months Of
-1,Fri Dec 01 19:21:08 +0000 2017,Failed US solar company uses global lawsuit leverage cover debts pump stock price working 
-1,Fri Dec 01 18:45:49 +0000 2017,We ll see Tesla stands mind stupid stock buy right now I think GM i 
-1,Fri Dec 01 18:29:45 +0000 2017,sorry Tesla stock
1,Fri Dec 01 18:25:15 +0000 2017,Forget truck Elon Musk Tesla stock beast
-1,Fri Dec 01 18:20:24 +0000 2017, throws bank account Tesla stock 
1,Fri Dec 01 18:19:55 +0000 2017, throws money Tesla stock 
-1,Fri Dec 01 18:15:04 +0000 2017, TSLA Time To Short Tesla Inc TSLA Stock Another Analyst Being A Jerk 
1,Fri Dec 01 18:10:43 +0000 2017, throws money Tesla stock 
1,Fri Dec 01 17:42:03 +0000 2017,I d genuinely love buy Tesla stock hear good things corporation publici 
-1,Fri Dec 01 17:30:02 +0000 2017, TSLA current stock price 306 70 
1,Fri Dec 01 17:26:04 +0000 2017,Napa Valley Tesla Tesla Beats Big Battery Deadline U S News amp World Report
0,Fri Dec 01 16:49:28 +0000 2017, First set Model wheels tires eBay 2800 x8 5 40MM offset Made Mexico
-1,Fri Dec 01 16:34:07 +0000 2017,Bout look stock market really future
1,Fri Dec 01 16:01:17 +0000 2017,The Latest Tesla Wannabe Takes Auto Industry With Stunning Electric Sedan WIRED
0,Fri Dec 01 15:57:07 +0000 2017,Tesla s shareholders think electric cars coming going result cash bonanza specifically fo 
-1,Fri Dec 01 15:36:22 +0000 2017,How Buy Tesla Stock Elon Musk Seeks Invest Millions Startups 
-1,Fri Dec 01 15:34:24 +0000 2017,So light quality control problems stock poster child bubble way bu 
1,Fri Dec 01 15:13:40 +0000 2017,Germany removes Tesla subsidies list pricey
-1,Fri Dec 01 15:01:23 +0000 2017,Tesla going build motorcycle eect stock increase
1,Fri Dec 01 14:41:51 +0000 2017,One carmaker leading India s electric charge isn t Tesla CNNMoney
0,Fri Dec 01 14:23:55 +0000 2017,For average twitter users investing things like Tesla Google Apple reach Most folks are 
-1,Fri Dec 01 13:14:18 +0000 2017, Tesla longs gonna ride stock price way 195 Their truly dedicated
-1,Fri Dec 01 13:08:28 +0000 2017, Wall Street Breakfast Tax Concerns Weigh On Stock Futures Stocks Lithium ion revolution Tesla s NASDAQ T 
1,Fri Dec 01 12:53:04 +0000 2017,Many train lines UK electrified But there s solution starts old rolling sto 
1,Fri Dec 01 11:29:58 +0000 2017, Tesla billion revenue year billion year Eventually vehicles electric incr 
1,Fri Dec 01 11:02:46 +0000 2017,I read report major home installer dropped Tesla supplier were 
