Thu Dec 07 21:37:47 +0000 2017,RT @ADMAN348: @alexlewit @Tesla @BMW @VW Anyone on a decent cobalt stock looks good! 💰💰 $AUZ my pick. https://t.co/G4ju476QsO
Thu Dec 07 21:31:10 +0000 2017,I liked a @YouTube video https://t.co/vIvGYvgdCJ FOOD TALK: TESLA STOCK OR GUAC??!!! (Golf with YOUR Friends)
Thu Dec 07 20:39:24 +0000 2017,Tesla stock downgraded to sell on signs Model 3 demand is starting to flag https://t.co/Yq8W8YrBi8 $TSLA
Thu Dec 07 20:36:48 +0000 2017,Is funny the people that mock BTC are probably the same people that buy Tesla stock.
Thu Dec 07 19:58:16 +0000 2017,RT @LaMonicaBuzz: Tesla has been a hot stock this year but it's cooled off a bit lately. Morgan Stanley wonders if @elonmusk should conside…
Thu Dec 07 19:56:09 +0000 2017,@MorganStanley Buying tesla stock now
Thu Dec 07 19:52:55 +0000 2017,Tesla is rising after Anheuser-Busch places an order for 40 electric semis - https://t.co/DA2bPCqtdc via https://t.co/PSJJSOLfmD
Thu Dec 07 19:18:15 +0000 2017,#Stocks #Investment https://t.co/hCwzJAjZ2v Is Tesla Inc Stock About to Crack and Plunge Lower?… https://t.co/aTSBnU1g5b
Thu Dec 07 19:17:52 +0000 2017,crypto currency is still like quantum physics 2 me. I gotta re- read/watch /ask same questions/ think all the time.… https://t.co/2w31X56KN6
Thu Dec 07 19:14:02 +0000 2017,Tesla is rising after Anheuser-Busch places an order for 40 electric semis (TSLA BUD) https://t.co/tTIQDWe8MF
Thu Dec 07 18:20:20 +0000 2017,If Tesla Can Achieve Specs And Price The Tesla Semi Will Eclipse Diesel https://t.co/zmguhYMpgW
Thu Dec 07 18:18:09 +0000 2017,@Reuters Daimler stock has risen as Tesla is about to take over trucking. Anything kills a disruptor's stock. The market is a Ponzi scheme.
Thu Dec 07 18:09:40 +0000 2017,@Ferrari_Peta @ForzaMotorsport New M5 Tesla's Ferrari 812 SF Huracan Performante FXX 675LT 720S Chiron Ager… https://t.co/2cARKmADME
Thu Dec 07 17:44:59 +0000 2017,RT @teslaliving: $TSLA current stock price: $315.65. #Tesla #TeslaStock #bot https://t.co/N3GD64Vthe
Thu Dec 07 17:30:02 +0000 2017,$TSLA current stock price: $315.65. #Tesla #TeslaStock #bot https://t.co/N3GD64Vthe
