Wed Nov 29 22:25:45 +0000 2017,@hopedoty Solar City just merged with Tesla (via a terrible stock scheme) it's Pyramid Schemes and Boondoggles all… https://t.co/Dlmni3z4gK
Wed Nov 29 18:01:28 +0000 2017,@Tesla’s stock is currently down to 306.50 😱 Right now @DavidDobrik is -19.05 per share. Hopefully the stock rises… https://t.co/4XeReePpAt
Wed Nov 29 17:24:40 +0000 2017,FANG stocks down 5% luckily Elon has another 2 cars and 3 trucks to pull out of his hat to support stock price 😉 #Tesla cc @markbspiegel
Wed Nov 29 16:07:21 +0000 2017,Tesla stock is down $12 somebody release an article ASAP!!!! https://t.co/hYKH0zcFaK
Fri Dec 08 05:03:03 +0000 2017,How long until Tesla stock crashes? https://t.co/2WhwTO2daj
Fri Dec 08 04:31:34 +0000 2017,@elonmusk Everything you do is so cool! Any plans for the SpaceX IPO? I have Tesla stock would love to get SpaceX as well.
Fri Dec 08 04:03:53 +0000 2017,Amazon Apple Tesla stock
Fri Dec 08 03:19:25 +0000 2017,so nobody tryna trade a @Tesla stock for a bitcoin stock 🙄 i️ got 6 tesla shares we can work something out... SOMEBODY HELP ME
Fri Dec 08 02:46:30 +0000 2017,@VW Don't bother offering different trim options for the 2018 Atlas if dealerships aren't going to stock them. "Sol… https://t.co/Sgt0wypgam
Fri Dec 08 02:42:21 +0000 2017,RT @markbspiegel: Once again the $TSLA Chief Accounting Officer (a/k/a "Man Who Knows Where The Bodies Are Buried") immediately dumps a chu…
Fri Dec 08 02:30:14 +0000 2017,🌈⚡️🚀@Tesla   Sells  it self Buy cars trucks&amp; cars &amp;  stock⚡️🌈  @elonmusk
Fri Dec 08 02:09:42 +0000 2017,Insider Selling: Tesla Inc $TSLA VP Sells 1229 Shares of Stock https://t.co/BT1FwKpqpM
Fri Dec 08 01:29:22 +0000 2017,@Archetapp It’s not to law recently bought some bitcoin and stock in OLED and Tesla!
Fri Dec 08 00:39:41 +0000 2017,Once again the $TSLA Chief Accounting Officer (a/k/a "Man Who Knows Where The Bodies Are Buried") immediately dumps… https://t.co/izj6G3nA7m
Fri Dec 08 00:37:20 +0000 2017,RT @Options: $TSLA Tesla stock downgraded to sell on signs Model 3 demand is starting to flag  https://t.co/gKL0GEZyUY
Thu Dec 07 23:48:56 +0000 2017,Tesla stock falls over Model 3 delays and biggest-ever quarterly loss  https://t.co/sg9Imwbs8s #technology #Growth https://t.co/F0Oh2zcpW0
Thu Dec 07 23:46:28 +0000 2017,$TSLA New SEC Document(s) for Tesla Inc. From our Stock News Alerts App
Thu Dec 07 23:18:31 +0000 2017,Ceddi Tesla Says... "DJ'ing is My First Love but the Stock Market is the Backbone to me https://t.co/St0IOX6vxV https://t.co/XXNg4NpQn9
Thu Dec 07 22:37:23 +0000 2017,RT @68DodgeCoronet: Tesla is rising after Anheuser-Busch places an order for 40 electric semis (TSLA BUD) -  https://t.co/6nmnq1Oeov
Thu Dec 07 22:34:55 +0000 2017,RT @SAI: Tesla is rising after Anheuser-Busch places an order for 40 electric semis https://t.co/1h8MP8x36E https://t.co/amtqsACSbb
Thu Dec 07 22:20:01 +0000 2017,"Anheuser-Busch orders 40 Tesla electric trucks https://t.co/1zIPWSm7Bx via @PostDispatchbiz" However @abinbev cou… https://t.co/grUxmhTiTY
Thu Dec 07 22:00:45 +0000 2017,#Tesla is rising after Anheuser-Busch places an order for 40 electric semis (TSLA BUD) https://t.co/DXvb895oVb
Thu Dec 07 21:41:06 +0000 2017,#Tesla is rising after Anheuser-Busch places an order for 40 electric semis ( $TSLA  $BUD ) -  https://t.co/6E9cM6e0yH
Thu Dec 07 21:39:29 +0000 2017,Tesla is rising after Anheuser-Busch places an order for 40 electric semis (TSLA BUD) -  https://t.co/6nmnq1Oeov
Thu Dec 07 21:38:43 +0000 2017,Predictions that require no analysis to generate:  A black swan event will destroy the stock market A black swan ev… https://t.co/VpbAXunbt2
Thu Dec 07 21:38:03 +0000 2017,RT @antvlo: #China's  #Tencent is quietly surrounding US tech giants with Trojan horse  #investments https://t.co/mvZsGk3r1V  #CresseyINTL…
Thu Dec 07 21:37:47 +0000 2017,RT @ADMAN348: @alexlewit @Tesla @BMW @VW Anyone on a decent cobalt stock looks good! 💰💰 $AUZ my pick. https://t.co/G4ju476QsO
Thu Dec 07 21:31:10 +0000 2017,I liked a @YouTube video https://t.co/vIvGYvgdCJ FOOD TALK: TESLA STOCK OR GUAC??!!! (Golf with YOUR Friends)
Thu Dec 07 20:39:24 +0000 2017,Tesla stock downgraded to sell on signs Model 3 demand is starting to flag https://t.co/Yq8W8YrBi8 $TSLA
Thu Dec 07 20:36:48 +0000 2017,Is funny the people that mock BTC are probably the same people that buy Tesla stock.
Thu Dec 07 19:58:16 +0000 2017,RT @LaMonicaBuzz: Tesla has been a hot stock this year but it's cooled off a bit lately. Morgan Stanley wonders if @elonmusk should conside…
Thu Dec 07 19:56:09 +0000 2017,@MorganStanley Buying tesla stock now
Thu Dec 07 19:52:55 +0000 2017,Tesla is rising after Anheuser-Busch places an order for 40 electric semis - https://t.co/DA2bPCqtdc via https://t.co/PSJJSOLfmD
Thu Dec 07 19:18:15 +0000 2017,#Stocks #Investment https://t.co/hCwzJAjZ2v Is Tesla Inc Stock About to Crack and Plunge Lower?… https://t.co/aTSBnU1g5b
Thu Dec 07 19:17:52 +0000 2017,crypto currency is still like quantum physics 2 me. I gotta re- read/watch /ask same questions/ think all the time.… https://t.co/2w31X56KN6
Thu Dec 07 19:14:02 +0000 2017,Tesla is rising after Anheuser-Busch places an order for 40 electric semis (TSLA BUD) https://t.co/tTIQDWe8MF
Thu Dec 07 18:20:20 +0000 2017,If Tesla Can Achieve Specs And Price The Tesla Semi Will Eclipse Diesel https://t.co/zmguhYMpgW
Thu Dec 07 18:18:09 +0000 2017,@Reuters Daimler stock has risen as Tesla is about to take over trucking. Anything kills a disruptor's stock. The market is a Ponzi scheme.
